79,300
79,301
79,302
82,303
82,304
82,305
82,306
82,307
82,308
82,309
80,310
80,311
81,312
81,313
81,314
81,315
81,316
81,317
81,318
81,319
81,320
81,321
81,322
81,323
81,324
81,325
81,326
80,327
80,328
80,329
79,330
79,331
79,332
79,333
79,334
81,335
81,336
81,337
81,338
81,339
81,340
81,341
81,342
80,343
80,344
80,345
80,346
80,347
80,348
80,349
82,350
82,351
82,352
82,353
82,354
82,355
82,356
81,357
81,358
81,359
81,360
81,361
81,362
81,363
81,364
81,365
81,366
81,367
81,368
82,369
82,370
82,371
83,372
83,373
83,374
85,375
85,376
87,377
87,378
87,379
88,380
88,381
89,382
89,383
89,384
87,385
87,386
87,387
87,388
87,389
85,390
83,391
80,392
80,393
80,394
80,395
80,396
80,397
80,398
80,399
80,400
80,401
80,402
80,403
80,404
80,405
80,406
80,407
82,408
82,409
82,410
82,411
82,412
82,413
82,414
82,415
82,416
82,417
82,418
82,419
82,420
82,421
82,422
81,423
81,424
81,425
81,426
81,427
81,428
81,429
81,430
81,431
81,432
81,433
81,434
81,435
81,436
81,437
81,438
81,439
81,440
80,441
80,442
80,443
80,444
80,445
80,446
79,447
79,448
79,449
79,450
79,451
79,452
79,453
79,454
79,455
79,456
79,457
79,458
79,459
79,460
79,461
79,462
79,463
80,464
80,465
80,466
80,467
80,468
80,469
80,470
80,471
81,472
81,473
81,474
81,475
81,476
81,477
81,478
81,479
81,480
81,481
81,482
81,483
81,484
81,485
81,486
82,487
82,488
81,489
81,490
81,491
81,492
81,493
81,494
81,495
81,496
80,497
80,498
80,499
80,500
80,501
80,502
79,503
79,504
79,505
79,506
79,507
81,508
81,509
81,510
81,511
81,512
81,513
81,514
81,515
80,516
80,517
80,518
80,519
80,520
80,521
80,522
80,523
80,524
80,525
80,526
80,527
80,528
80,529
80,530
80,531
80,532
80,533
80,534
81,535
81,536
81,537
81,538
81,539
81,540
81,541
82,542
82,543
82,544
82,545
82,546
82,547
81,548
81,549
81,550
81,551
81,552
81,553
81,554
80,555
80,556
80,557
80,558
80,559
80,560
79,561
79,562
79,563
79,564
80,565
80,566
80,567
80,568
80,569
80,570
80,571
80,572
81,573
81,574
81,575
81,576
81,577
80,578
80,579
80,580
80,581
82,582
82,583
82,584
82,585
82,586
82,587
82,588
79,589
79,590
79,591
79,592
79,593
79,594
79,595
79,596
82,597
82,598
82,599
82,600
82,601
79,602
79,603
79,604
82,605
82,606
82,607
82,608
82,609
82,610
82,611
82,612
82,613
81,614
81,615
81,616
81,617
81,618
81,619
81,620
81,621
80,622
80,623
80,624
80,625
80,626
80,627
80,628
80,629
80,630
81,631
81,632
79,633
79,634
79,635
79,636
79,637
79,638
79,639
79,640
80,641
80,642
80,643
80,644
80,645
80,646
80,647
80,648
81,649
81,650
81,651
81,652
81,653
79,654
79,655
79,656
82,657
82,658
82,659
82,660
82,661
82,662
82,663
82,664
82,665
81,666
81,667
81,668
81,669
81,670
81,671
80,672
80,673
80,674
80,675
82,676
82,677
82,678
82,679
82,680
82,681
82,682
78,683
78,684
78,685
78,686
78,687
78,688
78,689
78,690
78,691
79,692
79,693
79,694
79,695
79,696
79,697
79,698
82,699
82,700
82,701
82,702
82,703
82,704
82,705
82,706
82,707
81,708
81,709
81,710
81,711
79,712
79,713
79,714
79,715
79,716
80,717
80,718
80,719
80,720
80,721
80,722
80,723
80,724
80,725
80,726
80,727
80,728
80,729
80,730
80,731
83,732
87,733
94,734
97,735
97,736
97,737
97,738
99,739
102,740
104,741
104,742
104,743
105,744
105,745
107,746
107,747
107,748
103,749
103,750
101,751
101,752
98,753
98,754
98,755
97,756
97,757
97,758
97,759
97,760
92,761
85,762
82,763
82,764
82,765
82,766
82,767
82,768
81,769
81,770
81,771
81,772
81,773
81,774
81,775
81,776
81,777
81,778
81,779
79,780
79,781
79,782
79,783
79,784
79,785
79,786
79,787
79,788
79,789
79,790
79,791
79,792
79,793
79,794
79,795
79,796
79,797
79,798
80,799
80,800
80,801
80,802
84,803
87,804
85,805
81,806
81,807
81,808
81,809
81,810
80,811
80,812
80,813
80,814
80,815
80,816
82,817
82,818
86,819
92,820
92,821
89,822
87,823
85,824
79,825
79,826
79,827
82,828
82,829
82,830
82,831
82,832
82,833
82,834
82,835
82,836
81,837
81,838
81,839
81,840
79,841
79,842
79,843
82,844
82,845
82,846
82,847
82,848
82,849
82,850
82,851
82,852
81,853
81,854
81,855
81,856
81,857
80,858
82,859
82,860
86,861
92,862
92,863
89,864
87,865
85,866
79,867
79,868
79,869
82,870
82,871
82,872
82,873
82,874
82,875
82,876
81,877
81,878
81,879
79,880
79,881
82,882
82,883
82,884
82,885
82,886
82,887
82,888
82,889
82,890
82,891
82,892
82,893
81,894
81,895
81,896
81,897
81,898
81,899
81,900
81,901
81,902
81,903
81,904
79,905
79,906
79,907
79,908
82,909
82,910
82,911
82,912
81,913
81,914
81,915
81,916
81,917
81,918
81,919
81,920
81,921
81,922
81,923
79,924
79,925
79,926
79,927
79,928
79,929
82,930
82,931
82,932
82,933
82,934
82,935
82,936
82,937
82,938
81,939
81,940
81,941
81,942
79,943
79,944
82,945
82,946
82,947
82,948
82,949
82,950
82,951
82,952
82,953
81,954
81,955
81,956
81,957
81,958
82,959
82,960
82,961
82,962
82,963
82,964
81,965
81,966
81,967
81,968
81,969
82,970
82,971
82,972
82,973
82,974
82,975
82,976
82,977
82,978
82,979
82,980
82,981
81,982
82,983
82,984
82,985
82,986
82,987
81,988
81,989
81,990
79,991
79,992
82,993
82,994
82,995
82,996
82,997
82,998
82,999
82,1000
82,1001
81,1002
81,1003
81,1004
79,1005
79,1006
79,1007
79,1008
79,1009
79,1010
79,1011
79,1012
82,1013
82,1014
82,1015
82,1016
82,1017
82,1018
82,1019
82,1020
82,1021
81,1022
81,1023
81,1024
81,1025
81,1026
80,1027
79,1028
79,1029
80,1030
80,1031
80,1032
80,1033
80,1034
80,1035
80,1036
80,1037
81,1038
81,1039
83,1040
86,1041
89,1042
92,1043
92,1044
91,1045
93,1046
95,1047
95,1048
95,1049
95,1050
95,1051
95,1052
96,1053
97,1054
99,1055
96,1056
94,1057
95,1058
95,1059
95,1060
95,1061
94,1062
92,1063
91,1064
89,1065
87,1066
88,1067
85,1068
83,1069
83,1070
83,1071
81,1072
81,1073
81,1074
81,1075
81,1076
80,1077
80,1078
80,1079
79,1080
79,1081
79,1082
79,1083
80,1084
80,1085
80,1086
80,1087
80,1088
80,1089
80,1090
80,1091
81,1092
81,1093
81,1094
81,1095
81,1096
81,1097
82,1098
82,1099
82,1100
82,1101
82,1102
82,1103
81,1104
81,1105
81,1106
80,1107
80,1108
79,1109
79,1110
79,1111
82,1112
82,1113
82,1114
81,1115
81,1116
82,1117
82,1118
82,1119
82,1120
82,1121
82,1122
82,1123
81,1124
81,1125
81,1126
81,1127
80,1128
80,1129
80,1130
80,1131
80,1132
80,1133
80,1134
79,1135
79,1136
79,1137
82,1138
82,1139
82,1140
81,1141
81,1142
81,1143
80,1144
80,1145
80,1146
80,1147
80,1148
79,1149
79,1150
80,1151
80,1152
80,1153
80,1154
80,1155
80,1156
80,1157
80,1158
79,1159
79,1160
79,1161
82,1162
82,1163
82,1164
82,1165
82,1166
82,1167
82,1168
82,1169
82,1170
81,1171
81,1172
81,1173
81,1174
80,1175
80,1176
80,1177
80,1178
80,1179
79,1180
79,1181
79,1182
82,1183
82,1184
82,1185
80,1186
80,1187
80,1188
80,1189
80,1190
80,1191
80,1192
79,1193
79,1194
79,1195
79,1196
79,1197
79,1198
79,1199
79,1200
79,1201
79,1202
79,1203
82,1204
82,1205
82,1206
82,1207
82,1208
82,1209
82,1210
82,1211
82,1212
81,1213
81,1214
81,1215
81,1216
81,1217
80,1218
83,1219
83,1220
83,1221
85,1222
85,1223
85,1224
85,1225
89,1226
89,1227
89,1228
92,1229
93,1230
93,1231
93,1232
93,1233
93,1234
93,1235
93,1236
93,1237
92,1238
92,1239
92,1240
94,1241
94,1242
94,1243
95,1244
95,1245
95,1246
95,1247
95,1248
95,1249
95,1250
97,1251
97,1252
97,1253
95,1254
95,1255
95,1256
96,1257
96,1258
96,1259
94,1260
94,1261
94,1262
94,1263
94,1264
94,1265
93,1266
93,1267
93,1268
93,1269
93,1270
92,1271
92,1272
92,1273
91,1274
90,1275
90,1276
90,1277
88,1278
87,1279
85,1280
83,1281
81,1282
81,1283
81,1284
81,1285
80,1286
80,1287
80,1288
80,1289
80,1290
79,1291
79,1292
79,1293
79,1294
80,1295
80,1296
80,1297
80,1298
80,1299
80,1300
80,1301
80,1302
82,1303
81,1304
81,1305
81,1306
81,1307
83,1308
83,1309
83,1310
83,1311
85,1312
85,1313
85,1314
86,1315
82,1316
82,1317
82,1318
82,1319
82,1320
80,1321
80,1322
80,1323
81,1324
81,1325
81,1326
81,1327
81,1328
81,1329
80,1330
80,1331
80,1332
80,1333
80,1334
80,1335
80,1336
79,1337
79,1338
79,1339
79,1340
80,1341
80,1342
80,1343
80,1344
80,1345
80,1346
80,1347
80,1348
81,1349
81,1350
81,1351
81,1352
81,1353
81,1354
80,1355
80,1356
80,1357
80,1358
80,1359
79,1360
79,1361
79,1362
79,1363
79,1364
79,1365
79,1366
79,1367
79,1368
79,1369
79,1370
82,1371
82,1372
82,1373
82,1374
82,1375
82,1376
82,1377
82,1378
82,1379
81,1380
81,1381
81,1382
79,1383
79,1384
79,1385
82,1386
82,1387
82,1388
82,1389
82,1390
82,1391
82,1392
82,1393
82,1394
81,1395
81,1396
81,1397
81,1398
82,1399
82,1400
82,1401
82,1402
82,1403
80,1404
80,1405
80,1406
80,1407
80,1408
80,1409
80,1410
79,1411
79,1412
79,1413
79,1414
80,1415
80,1416
80,1417
80,1418
80,1419
80,1420
80,1421
80,1422
81,1423
81,1424
81,1425
81,1426
81,1427
81,1428
80,1429
80,1430
80,1431
80,1432
80,1433
79,1434
79,1435
79,1436
79,1437
79,1438
79,1439
79,1440
79,1441
79,1442
79,1443
79,1444
82,1445
82,1446
82,1447
82,1448
82,1449
82,1450
82,1451
82,1452
82,1453
81,1454
81,1455
81,1456
81,1457
81,1458
80,1459
83,1460
89,1461
89,1462
89,1463
90,1464
90,1465
89,1466
89,1467
89,1468
88,1469
88,1470
88,1471
87,1472
87,1473
86,1474
86,1475
83,1476
83,1477
83,1478
85,1479
85,1480
88,1481
90,1482
91,1483
92,1484
92,1485
92,1486
94,1487
93,1488
93,1489
92,1490
92,1491
91,1492
90,1493
90,1494
89,1495
87,1496
86,1497
86,1498
86,1499
84,1500
84,1501
84,1502
82,1503
82,1504
82,1505
82,1506
82,1507
82,1508
82,1509
82,1510
82,1511
82,1512
82,1513
82,1514
82,1515
82,1516
82,1517
82,1518
81,1519
81,1520
81,1521
81,1522
81,1523
81,1524
81,1525
81,1526
81,1527
81,1528
81,1529
81,1530
81,1531
81,1532
81,1533
81,1534
81,1535
81,1536
81,1537
79,1538
79,1539
79,1540
79,1541
79,1542
79,1543
79,1544
79,1545
79,1546
79,1547
79,1548
79,1549
79,1550
79,1551
79,1552
80,1553
80,1554
80,1555
80,1556
80,1557
80,1558
80,1559
78,1560
78,1561
78,1562
78,1563
78,1564
78,1565
78,1566
78,1567
78,1568
78,1569
78,1570
78,1571
78,1572
79,1573
79,1574
79,1575
79,1576
79,1577
79,1578
79,1579
79,1580
79,1581
79,1582
79,1583
79,1584
81,1585
81,1586
81,1587
81,1588
81,1589
81,1590
81,1591
81,1592
81,1593
81,1594
81,1595
81,1596
81,1597
81,1598
81,1599
81,1600
80,1601
80,1602
80,1603
80,1604
80,1605
80,1606
80,1607
80,1608
80,1609
80,1610
80,1611
80,1612
80,1613
80,1614
80,1615
80,1616
80,1617
80,1618
80,1619
82,1620
83,1621
85,1622
88,1623
93,1624
95,1625
97,1626
98,1627
100,1628
103,1629
105,1630
105,1631
105,1632
105,1633
106,1634
106,1635
106,1636
106,1637
107,1638
107,1639
107,1640
107,1641
107,1642
107,1643
107,1644
107,1645
107,1646
105,1647
105,1648
105,1649
105,1650
105,1651
105,1652
105,1653
106,1654
106,1655
106,1656
106,1657
106,1658
106,1659
106,1660
106,1661
106,1662
106,1663
106,1664
106,1665
108,1666
108,1667
108,1668
108,1669
108,1670
108,1671
108,1672
108,1673
108,1674
108,1675
108,1676
108,1677
108,1678
108,1679
108,1680
108,1681
104,1682
104,1683
104,1684
104,1685
104,1686
104,1687
102,1688
102,1689
102,1690
102,1691
102,1692
102,1693
102,1694
102,1695
102,1696
101,1697
101,1698
101,1699
101,1700
100,1701
96,1702
94,1703
91,1704
88,1705
88,1706
88,1707
87,1708
87,1709
87,1710
87,1711
89,1712
89,1713
89,1714
86,1715
86,1716
86,1717
86,1718
86,1719
